season,team,ydstogo_bin,yardline_bin,go_attempts,go_conv_rate,side,go_faced,go_stop_rate
2022,IND,3-5,81-100,,,defense,1.0,1.0
2022,IND,3-5,21-40,,,defense,3.0,1.0
2022,MIA,3-5,41-60,,,defense,2.0,1.0
2022,DET,1,0-20,,,defense,3.0,0.3333333333333333
2022,SF,6-10,21-40,,,defense,3.0,0.6666666666666667
2022,NYG,1,41-60,,,defense,2.0,0.5
2022,BAL,1,41-60,,,defense,4.0,0.5
2022,SEA,6-10,21-40,,,defense,2.0,1.0
2022,NO,3-5,21-40,,,defense,3.0,0.6666666666666667
2022,ATL,11+,21-40,,,defense,2.0,1.0
2022,DAL,2,41-60,,,defense,3.0,0.6666666666666667
2022,TB,3-5,41-60,,,defense,4.0,0.5
2022,JAX,11+,21-40,,,defense,3.0,1.0
2022,ARI,6-10,41-60,,,defense,1.0,1.0
2022,ATL,2,61-80,,,defense,2.0,1.0
2022,TB,1,21-40,,,defense,1.0,1.0
2022,LA,3-5,61-80,,,defense,3.0,1.0
2022,MIN,3-5,41-60,,,defense,3.0,0.3333333333333333
2022,NE,2,21-40,,,defense,1.0,1.0
2022,IND,1,21-40,,,defense,4.0,0.25
2022,LAC,1,61-80,,,defense,2.0,1.0
2022,MIA,1,41-60,,,defense,4.0,0.25
2022,NO,3-5,61-80,,,defense,1.0,1.0
2022,NO,6-10,61-80,,,defense,1.0,1.0
2022,SF,6-10,81-100,,,defense,1.0,1.0
2022,SEA,3-5,81-100,,,defense,1.0,0.0
2022,KC,3-5,0-20,,,defense,1.0,1.0
2022,LA,3-5,41-60,,,defense,4.0,0.5
2022,NYJ,11+,21-40,,,defense,2.0,1.0
2022,ATL,2,0-20,,,defense,2.0,1.0
2022,WAS,11+,41-60,,,defense,3.0,1.0
2022,KC,11+,21-40,,,defense,1.0,1.0
2022,ARI,3-5,0-20,,,defense,1.0,0.0
2022,NYJ,6-10,41-60,,,defense,1.0,1.0
2022,TB,11+,21-40,,,defense,1.0,1.0
2022,CLE,3-5,61-80,,,defense,1.0,1.0
2022,BUF,3-5,21-40,,,defense,3.0,0.6666666666666667
2022,NO,3-5,41-60,,,defense,2.0,0.5
2022,NYJ,1,21-40,,,defense,3.0,0.6666666666666667
2022,PHI,2,61-80,,,defense,1.0,0.0
2022,SEA,6-10,61-80,,,defense,1.0,1.0
2022,CHI,2,0-20,,,defense,1.0,0.0
2022,IND,6-10,0-20,,,defense,1.0,1.0
2022,DEN,1,21-40,,,defense,2.0,0.0
2022,LV,2,0-20,,,defense,1.0,1.0
2022,MIN,6-10,0-20,,,defense,1.0,1.0
2022,SF,6-10,61-80,,,defense,2.0,0.5
2022,TB,2,21-40,,,defense,1.0,1.0
2022,JAX,6-10,41-60,,,defense,1.0,1.0
2022,HOU,6-10,21-40,,,defense,1.0,1.0
2022,WAS,6-10,0-20,,,defense,1.0,1.0
2022,NYJ,6-10,21-40,,,defense,1.0,1.0
2022,PIT,11+,41-60,,,defense,1.0,1.0
2023,ARI,6-10,21-40,,,defense,1.0,1.0
2023,KC,2,41-60,,,defense,2.0,0.5
2023,BAL,6-10,41-60,,,defense,4.0,1.0
2023,IND,1,41-60,,,defense,6.0,0.8333333333333334
2023,JAX,3-5,0-20,,,defense,5.0,0.6
2023,MIN,3-5,61-80,,,defense,2.0,0.5
2023,BAL,3-5,41-60,,,defense,6.0,0.3333333333333333
2023,IND,3-5,81-100,,,defense,1.0,0.0
2023,LV,1,0-20,,,defense,5.0,0.4
2023,MIN,3-5,41-60,,,defense,2.0,1.0
2023,DET,1,41-60,,,defense,1.0,0.0
2023,HOU,11+,41-60,,,defense,1.0,1.0
2023,TB,1,0-20,,,defense,5.0,0.6
2023,BAL,6-10,61-80,,,defense,2.0,0.5
2023,GB,3-5,21-40,,,defense,2.0,0.5
2023,DAL,1,0-20,,,defense,6.0,0.3333333333333333
2023,PIT,6-10,61-80,,,defense,2.0,1.0
2023,CIN,2,61-80,,,defense,1.0,1.0
2023,KC,11+,21-40,,,defense,1.0,1.0
2023,NO,3-5,81-100,,,defense,1.0,1.0
2023,TEN,2,0-20,,,defense,2.0,0.5
2023,DEN,2,0-20,,,defense,5.0,0.4
2023,JAX,11+,81-100,,,defense,1.0,1.0
2023,CHI,6-10,81-100,,,defense,1.0,1.0
2023,HOU,3-5,0-20,,,defense,4.0,0.75
2023,NYJ,11+,41-60,,,defense,1.0,1.0
2023,NO,1,41-60,,,defense,1.0,1.0
2023,CHI,3-5,0-20,,,defense,1.0,0.0
2023,LAC,1,61-80,,,defense,3.0,0.6666666666666667
2023,LAC,3-5,21-40,,,defense,4.0,0.5
2023,JAX,11+,41-60,,,defense,3.0,0.6666666666666667
2023,CHI,6-10,61-80,,,defense,2.0,1.0
2023,CHI,1,81-100,,,defense,1.0,0.0
2023,HOU,3-5,21-40,,,defense,3.0,0.3333333333333333
2023,NYG,2,0-20,,,defense,1.0,1.0
2023,LAC,2,41-60,,,defense,1.0,1.0
2023,CLE,2,41-60,,,defense,2.0,1.0
2023,NO,2,21-40,,,defense,1.0,1.0
2023,LA,11+,81-100,,,defense,1.0,1.0
2023,DEN,6-10,61-80,,,defense,1.0,1.0
2023,NO,3-5,0-20,,,defense,1.0,1.0
2023,IND,11+,61-80,,,defense,1.0,1.0
2023,NO,2,61-80,,,defense,1.0,1.0
2023,DEN,11+,41-60,,,defense,1.0,1.0
2023,NE,1,61-80,,,defense,2.0,0.0
2023,NE,3-5,61-80,,,defense,1.0,1.0
2023,TB,11+,21-40,,,defense,1.0,1.0
2023,ATL,3-5,61-80,,,defense,1.0,1.0
2023,TEN,2,61-80,,,defense,1.0,1.0
2024,ARI,2,21-40,,,defense,1.0,0.0
2024,DAL,3-5,61-80,,,defense,1.0,1.0
2024,LA,2,21-40,,,defense,1.0,0.0
2018,NO,11+,41-60,,,defense,2.0,0.5
2018,BAL,3-5,0-20,,,defense,1.0,0.0
2019,HOU,3-5,41-60,,,defense,2.0,1.0
2024,BUF,3-5,41-60,,,defense,4.0,0.5
2024,GB,3-5,41-60,,,defense,3.0,0.6666666666666667
2024,LV,6-10,41-60,,,defense,2.0,0.5
2024,WAS,3-5,21-40,,,defense,3.0,0.6666666666666667
2024,NYJ,11+,61-80,,,defense,2.0,1.0
2024,DAL,1,41-60,,,defense,6.0,0.1666666666666666
2024,CAR,1,61-80,,,defense,2.0,0.5
2024,DEN,2,41-60,,,defense,3.0,0.6666666666666667
2024,DET,6-10,41-60,,,defense,3.0,1.0
2024,TEN,6-10,21-40,,,defense,1.0,1.0
2024,BUF,11+,0-20,,,defense,2.0,1.0
2024,ATL,1,21-40,,,defense,2.0,0.0
2024,NO,1,0-20,,,defense,3.0,0.6666666666666667
2024,NYG,11+,41-60,,,defense,1.0,1.0
2024,NE,6-10,21-40,,,defense,2.0,1.0
2024,MIN,11+,61-80,,,defense,2.0,0.5
2024,GB,3-5,61-80,,,defense,4.0,0.3333333333333333
2024,ATL,3-5,61-80,,,defense,5.0,0.8
2024,DAL,2,21-40,,,defense,2.0,0.5
2024,JAX,3-5,21-40,,,defense,4.0,0.75
2024,BAL,6-10,0-20,,,defense,3.0,0.6666666666666667
2024,BAL,1,21-40,,,defense,4.0,0.25
2024,LAC,1,41-60,,,defense,3.0,0.6666666666666667
2024,LA,3-5,0-20,,,defense,3.0,1.0
2024,MIA,3-5,41-60,,,defense,5.0,0.6
2024,JAX,11+,81-100,,,defense,1.0,1.0
2024,SF,6-10,61-80,,,defense,2.0,0.5
2024,ATL,6-10,41-60,,,defense,1.0,1.0
2024,NYJ,6-10,61-80,,,defense,2.0,1.0
2024,LAC,1,61-80,,,defense,2.0,0.0
2024,LA,1,21-40,,,defense,2.0,0.0
2024,WAS,2,21-40,,,defense,1.0,0.0
2024,PHI,3-5,61-80,,,defense,2.0,0.0
2024,HOU,2,0-20,,,defense,2.0,0.5
2024,JAX,2,0-20,,,defense,2.0,0.5
2024,SF,1,41-60,,,defense,3.0,0.3333333333333333
2024,KC,6-10,61-80,,,defense,1.0,1.0
2024,LA,3-5,21-40,,,defense,3.0,0.6666666666666667
2024,GB,6-10,21-40,,,defense,2.0,1.0
2024,BAL,6-10,41-60,,,defense,2.0,1.0
2024,WAS,6-10,61-80,,,defense,1.0,1.0
2024,PHI,6-10,61-80,,,defense,1.0,1.0
2024,PIT,1,41-60,,,defense,2.0,0.5
2024,NYJ,3-5,0-20,,,defense,2.0,0.0
2024,DAL,11+,21-40,,,defense,1.0,1.0
2024,MIA,2,41-60,,,defense,1.0,0.0
2024,ARI,6-10,61-80,,,defense,1.0,1.0
2024,CAR,2,81-100,,,defense,1.0,0.0
2024,CLE,3-5,41-60,,,defense,2.0,1.0
2024,GB,11+,81-100,,,defense,1.0,1.0
2024,NYG,3-5,0-20,,,defense,1.0,0.0
2024,NE,1,41-60,,,defense,1.0,1.0
2024,NE,2,0-20,,,defense,1.0,0.0
2024,KC,1,61-80,,,defense,1.0,0.0
2024,DET,2,0-20,,,defense,1.0,1.0
2024,NYG,2,21-40,,,defense,2.0,0.5
2016,CLE,3-5,21-40,,,defense,2.0,0.0
2016,GB,3-5,41-60,,,defense,4.0,0.25
2016,GB,1,0-20,,,defense,3.0,0.3333333333333333
2016,LA,1,21-40,,,defense,3.0,0.3333333333333333
2016,SF,1,21-40,,,defense,1.0,0.0
2016,MIA,3-5,41-60,,,defense,3.0,0.3333333333333333
2016,NE,1,41-60,,,defense,2.0,0.5
2016,LV,1,0-20,,,defense,4.0,0.5
2016,PIT,6-10,21-40,,,defense,3.0,0.6666666666666667
2016,TB,6-10,61-80,,,defense,1.0,1.0
2016,ARI,11+,41-60,,,defense,2.0,1.0
2016,TEN,6-10,41-60,,,defense,2.0,1.0
2016,DET,3-5,0-20,,,defense,2.0,0.0
2016,BUF,1,0-20,,,defense,3.0,1.0
2016,NO,1,21-40,,,defense,5.0,0.6
2016,DEN,6-10,0-20,,,defense,3.0,0.6666666666666667
2016,IND,3-5,61-80,,,defense,1.0,1.0
2016,LV,6-10,41-60,,,defense,2.0,1.0
2016,TEN,1,21-40,,,defense,3.0,0.6666666666666667
2016,HOU,6-10,21-40,,,defense,2.0,1.0
2016,LA,6-10,61-80,,,defense,1.0,1.0
2016,DAL,3-5,41-60,,,defense,2.0,0.5
2016,CLE,1,0-20,,,defense,5.0,0.6
2016,LV,1,41-60,,,defense,3.0,0.6666666666666667
2016,JAX,6-10,61-80,,,defense,1.0,1.0
2016,KC,11+,61-80,,,defense,1.0,1.0
2016,BUF,6-10,61-80,,,defense,2.0,1.0
2016,PHI,11+,0-20,,,defense,1.0,0.0
2016,SF,1,41-60,,,defense,1.0,1.0
2016,IND,11+,41-60,,,defense,1.0,1.0
2016,DEN,6-10,41-60,,,defense,2.0,1.0
2016,NYJ,6-10,61-80,,,defense,1.0,1.0
2016,PIT,11+,21-40,,,defense,3.0,1.0
2016,CIN,2,21-40,,,defense,1.0,1.0
2016,LA,11+,21-40,,,defense,1.0,1.0
2016,NO,11+,0-20,,,defense,1.0,1.0
2016,NO,6-10,61-80,,,defense,2.0,1.0
2016,IND,1,21-40,,,defense,1.0,0.0
2016,KC,1,61-80,,,defense,1.0,1.0
2016,PIT,1,0-20,,,defense,4.0,0.75
2016,LAC,3-5,61-80,,,defense,1.0,0.0
2016,SF,11+,21-40,,,defense,1.0,1.0
2016,TEN,6-10,0-20,,,defense,1.0,1.0
2016,MIA,1,41-60,,,defense,2.0,0.5
2016,SF,2,21-40,,,defense,2.0,0.0
2016,GB,3-5,61-80,,,defense,1.0,1.0
2016,IND,6-10,61-80,,,defense,1.0,1.0
2016,HOU,11+,41-60,,,defense,1.0,1.0
2016,KC,3-5,0-20,,,defense,1.0,0.0
2016,ARI,11+,81-100,,,defense,2.0,1.0
2016,KC,3-5,41-60,,,defense,1.0,1.0
2017,DET,6-10,0-20,,,defense,2.0,1.0
2017,ATL,3-5,41-60,,,defense,2.0,0.0
2017,ATL,3-5,0-20,,,defense,2.0,1.0
2017,CAR,1,41-60,,,defense,4.0,1.0
2017,NE,1,41-60,,,defense,4.0,0.5
2017,DEN,1,41-60,,,defense,3.0,0.6666666666666667
2017,TEN,1,0-20,,,defense,4.0,0.5
2017,PIT,2,41-60,,,defense,1.0,0.0
2017,TB,3-5,0-20,,,defense,2.0,1.0
2017,DEN,3-5,41-60,,,defense,5.0,0.8
2017,HOU,2,0-20,,,defense,1.0,0.0
2017,IND,6-10,21-40,,,defense,2.0,1.0
2017,DEN,2,21-40,,,defense,1.0,1.0
2017,BUF,3-5,81-100,,,defense,1.0,1.0
2017,LA,1,0-20,,,defense,2.0,0.0
2017,NYJ,6-10,41-60,,,defense,2.0,1.0
2017,MIN,6-10,61-80,,,defense,4.0,0.75
2017,TB,3-5,21-40,,,defense,2.0,1.0
2017,LV,2,41-60,,,defense,1.0,1.0
2017,DET,11+,81-100,,,defense,1.0,
2017,NO,11+,41-60,,,defense,2.0,1.0
2017,GB,11+,41-60,,,defense,2.0,1.0
2017,MIN,6-10,41-60,,,defense,3.0,1.0
2017,IND,1,41-60,,,defense,3.0,0.6666666666666667
2017,JAX,3-5,41-60,,,defense,1.0,1.0
2017,NE,1,21-40,,,defense,2.0,0.5
2017,ARI,1,0-20,,,defense,3.0,0.0
2017,TB,2,21-40,,,defense,1.0,1.0
2017,NE,1,0-20,,,defense,2.0,1.0
2017,CIN,1,21-40,,,defense,3.0,0.3333333333333333
2017,PIT,2,61-80,,,defense,1.0,1.0
2017,GB,2,21-40,,,defense,1.0,0.0
2017,NO,11+,61-80,,,defense,2.0,1.0
2017,ATL,3-5,61-80,,,defense,1.0,0.0
2017,IND,6-10,41-60,,,defense,2.0,0.5
2017,CIN,3-5,41-60,,,defense,4.0,1.0
2017,BUF,1,41-60,,,defense,1.0,0.0
2017,PIT,6-10,0-20,,,defense,2.0,0.5
2017,PHI,11+,61-80,,,defense,1.0,1.0
2017,LV,11+,41-60,,,defense,1.0,1.0
2017,NYG,1,21-40,,,defense,3.0,0.6666666666666667
2017,TB,11+,61-80,,,defense,1.0,0.0
2017,IND,11+,61-80,,,defense,2.0,1.0
2017,HOU,1,61-80,,,defense,1.0,1.0
2017,SEA,1,0-20,,,defense,2.0,1.0
2017,LAC,11+,0-20,,,defense,1.0,0.0
2017,CIN,3-5,61-80,,,defense,1.0,1.0
2017,CLE,1,41-60,,,defense,1.0,0.0
2017,LA,1,41-60,,,defense,1.0,0.0
2017,NYJ,3-5,21-40,,,defense,1.0,0.0
2017,CHI,6-10,21-40,,,defense,2.0,1.0
2017,HOU,1,21-40,,,defense,2.0,0.0
2017,LA,3-5,21-40,,,defense,1.0,0.0
2017,KC,3-5,0-20,,,defense,2.0,0.5
2017,NYG,3-5,61-80,,,defense,1.0,1.0
2017,WAS,2,41-60,,,defense,2.0,1.0
2017,SF,11+,61-80,,,defense,1.0,0.0
2017,LV,1,61-80,,,defense,1.0,0.0
2017,IND,2,21-40,,,defense,1.0,0.0
2017,NO,6-10,61-80,,,defense,1.0,1.0
2017,NO,1,0-20,,,defense,1.0,1.0
2017,BAL,6-10,0-20,,,defense,1.0,1.0
2017,ARI,2,21-40,,,defense,2.0,0.5
2017,TB,1,0-20,,,defense,1.0,0.0
2018,GB,3-5,21-40,,,defense,2.0,0.5
2018,LA,6-10,21-40,,,defense,2.0,1.0
2018,DET,2,21-40,,,defense,2.0,0.0
2018,SF,11+,41-60,,,defense,3.0,1.0
2018,WAS,6-10,0-20,,,defense,2.0,0.5
2018,LA,3-5,61-80,,,defense,1.0,0.0
2018,CIN,6-10,21-40,,,defense,2.0,0.5
2018,IND,3-5,21-40,,,defense,2.0,0.5
2018,PIT,6-10,41-60,,,defense,3.0,0.6666666666666667
2018,DAL,1,41-60,,,defense,1.0,0.0
2018,TB,2,0-20,,,defense,2.0,0.5
2018,SEA,2,81-100,,,defense,1.0,1.0
2018,BAL,6-10,0-20,,,defense,1.0,1.0
2018,KC,1,21-40,,,defense,4.0,0.25
2018,BAL,6-10,81-100,,,defense,2.0,1.0
2018,HOU,3-5,41-60,,,defense,2.0,1.0
2018,KC,11+,61-80,,,defense,1.0,0.0
2018,PHI,1,21-40,,,defense,1.0,0.0
2018,ARI,11+,61-80,,,defense,2.0,1.0
2018,HOU,11+,81-100,,,defense,2.0,1.0
2018,MIA,1,41-60,,,defense,1.0,1.0
2018,WAS,1,41-60,,,defense,1.0,1.0
2018,MIN,1,41-60,,,defense,4.0,0.5
2018,CAR,1,81-100,,,defense,1.0,1.0
2018,BAL,6-10,41-60,,,defense,2.0,0.0
2018,CLE,1,0-20,,,defense,3.0,0.6666666666666667
2018,CHI,1,21-40,,,defense,2.0,0.0
2018,GB,1,0-20,,,defense,1.0,1.0
2018,CAR,6-10,61-80,,,defense,2.0,1.0
2018,CLE,3-5,21-40,,,defense,1.0,1.0
2018,LAC,3-5,61-80,,,defense,1.0,0.0
2018,TB,6-10,41-60,,,defense,2.0,1.0
2018,LAC,6-10,61-80,,,defense,1.0,1.0
2018,HOU,1,0-20,,,defense,2.0,0.5
2018,ATL,6-10,41-60,,,defense,1.0,0.0
2018,SEA,1,0-20,,,defense,2.0,0.5
2018,SEA,11+,0-20,,,defense,1.0,1.0
2018,IND,11+,21-40,,,defense,2.0,1.0
2018,LV,1,41-60,,,defense,3.0,0.6666666666666667
2018,PIT,11+,21-40,,,defense,1.0,1.0
2018,TEN,2,21-40,,,defense,1.0,0.0
2018,HOU,2,21-40,,,defense,1.0,0.0
2018,JAX,2,0-20,,,defense,1.0,1.0
2019,ATL,2,41-60,,,defense,1.0,1.0
2019,MIA,3-5,0-20,,,defense,2.0,0.0
2019,GB,6-10,21-40,,,defense,3.0,0.6666666666666667
2019,NO,1,21-40,,,defense,2.0,0.0
2019,DAL,1,0-20,,,defense,1.0,1.0
2019,NYJ,11+,41-60,,,defense,1.0,
2019,DAL,3-5,0-20,,,defense,3.0,0.6666666666666667
2019,KC,2,61-80,,,defense,1.0,1.0
2019,LAC,1,21-40,,,defense,2.0,0.0
2019,PHI,6-10,61-80,,,defense,2.0,1.0
2019,BAL,1,41-60,,,defense,4.0,0.5
2019,KC,3-5,21-40,,,defense,2.0,0.0
2019,CHI,1,0-20,,,defense,2.0,0.5
2019,DET,3-5,41-60,,,defense,1.0,1.0
2019,LA,6-10,21-40,,,defense,3.0,1.0
2019,NE,11+,61-80,,,defense,5.0,1.0
2019,PIT,6-10,81-100,,,defense,2.0,1.0
2019,NE,3-5,0-20,,,defense,2.0,1.0
2019,CIN,6-10,21-40,,,defense,2.0,1.0
2019,ARI,1,41-60,,,defense,1.0,1.0
2019,CHI,6-10,61-80,,,defense,1.0,1.0
2019,CHI,1,61-80,,,defense,1.0,0.0
2019,CAR,11+,61-80,,,defense,2.0,1.0
2019,NYJ,2,0-20,,,defense,1.0,1.0
2019,LAC,6-10,61-80,,,defense,1.0,1.0
2019,KC,3-5,41-60,,,defense,1.0,1.0
2019,NYJ,6-10,21-40,,,defense,2.0,0.5
2019,NE,3-5,21-40,,,defense,2.0,0.5
2019,SF,1,21-40,,,defense,4.0,0.75
2019,WAS,3-5,21-40,,,defense,3.0,0.6666666666666667
2019,DET,11+,0-20,,,defense,1.0,1.0
2019,JAX,1,41-60,,,defense,2.0,0.0
2019,LV,1,61-80,,,defense,1.0,0.0
2019,PHI,3-5,61-80,,,defense,3.0,1.0
2019,TEN,3-5,61-80,,,defense,1.0,0.0
2019,TB,3-5,61-80,,,defense,2.0,0.5
2019,CHI,6-10,21-40,,,defense,3.0,1.0
2019,KC,11+,61-80,,,defense,2.0,1.0
2019,LA,3-5,41-60,,,defense,1.0,1.0
2019,DEN,1,41-60,,,defense,1.0,0.0
2019,HOU,3-5,21-40,,,defense,2.0,1.0
2019,BAL,6-10,61-80,,,defense,1.0,0.0
2019,NO,2,0-20,,,defense,1.0,0.0
2019,TB,3-5,81-100,,,defense,1.0,1.0
2019,ARI,3-5,0-20,,,defense,1.0,1.0
2019,CAR,6-10,21-40,,,defense,1.0,1.0
2019,LAC,1,61-80,,,defense,2.0,0.5
2019,KC,11+,41-60,,,defense,2.0,1.0
2019,NYG,1,21-40,,,defense,2.0,0.0
2019,PIT,3-5,81-100,,,defense,1.0,1.0
2019,PHI,2,61-80,,,defense,1.0,1.0
2020,DAL,3-5,61-80,,,defense,1.0,1.0
2020,LA,3-5,0-20,,,defense,3.0,1.0
2020,MIN,1,21-40,,,defense,7.0,0.1428571428571429
2020,JAX,3-5,21-40,,,defense,4.0,0.5
2020,WAS,3-5,41-60,,,defense,4.0,1.0
2020,DAL,2,41-60,,,defense,1.0,1.0
2020,CLE,3-5,21-40,,,defense,3.0,0.3333333333333333
2020,DEN,2,21-40,,,defense,2.0,0.5
2020,KC,3-5,21-40,,,defense,2.0,0.5
2020,LAC,1,41-60,,,defense,2.0,0.0
2020,NYG,2,21-40,,,defense,3.0,0.0
2020,ATL,11+,0-20,,,defense,1.0,1.0
2020,DAL,3-5,41-60,,,defense,4.0,0.75
2020,HOU,1,41-60,,,defense,2.0,0.5
2020,MIA,6-10,21-40,,,defense,1.0,1.0
2020,BAL,11+,0-20,,,defense,1.0,1.0
2020,SF,1,21-40,,,defense,2.0,0.0
2020,SF,3-5,21-40,,,defense,1.0,0.0
2020,MIA,3-5,0-20,,,defense,2.0,1.0
2020,HOU,3-5,0-20,,,defense,1.0,0.0
2020,LV,6-10,61-80,,,defense,1.0,1.0
2020,PIT,3-5,21-40,,,defense,1.0,1.0
2020,WAS,1,41-60,,,defense,2.0,0.5
2020,DET,1,41-60,,,defense,2.0,0.5
2020,PHI,1,41-60,,,defense,3.0,0.6666666666666667
2020,CHI,6-10,21-40,,,defense,1.0,0.0
2020,NO,3-5,21-40,,,defense,1.0,1.0
2020,CHI,2,41-60,,,defense,1.0,1.0
2020,TEN,3-5,41-60,,,defense,2.0,0.0
2020,ATL,6-10,21-40,,,defense,2.0,1.0
2020,NYJ,1,21-40,,,defense,2.0,0.5
2020,NYJ,3-5,0-20,,,defense,3.0,1.0
2020,DAL,1,21-40,,,defense,1.0,1.0
2020,PIT,6-10,41-60,,,defense,1.0,1.0
2020,PIT,11+,41-60,,,defense,1.0,1.0
2020,LAC,1,0-20,,,defense,2.0,0.5
2020,MIA,6-10,81-100,,,defense,2.0,1.0
2020,NYG,3-5,41-60,,,defense,1.0,1.0
2020,NYG,6-10,21-40,,,defense,3.0,1.0
2020,CIN,1,61-80,,,defense,1.0,1.0
2020,WAS,11+,81-100,,,defense,1.0,1.0
2020,HOU,3-5,61-80,,,defense,1.0,0.0
2020,LV,11+,21-40,,,defense,1.0,1.0
2020,PHI,2,0-20,,,defense,1.0,1.0
2020,IND,3-5,21-40,,,defense,1.0,0.0
2020,MIA,11+,61-80,,,defense,2.0,
2020,SEA,3-5,41-60,,,defense,1.0,1.0
2020,NYG,1,0-20,,,defense,1.0,1.0
2020,HOU,11+,21-40,,,defense,2.0,1.0
2020,JAX,2,61-80,,,defense,1.0,0.0
2020,JAX,2,0-20,,,defense,1.0,1.0
2020,MIA,3-5,21-40,,,defense,1.0,1.0
2020,ARI,6-10,61-80,,,defense,1.0,0.0
2020,CIN,6-10,61-80,,,defense,1.0,1.0
2020,CAR,2,21-40,,,defense,1.0,1.0
2020,DEN,2,0-20,,,defense,1.0,1.0
2020,TEN,3-5,0-20,,,defense,1.0,1.0
2020,CIN,3-5,21-40,,,defense,1.0,0.0
2020,BUF,6-10,41-60,,,defense,1.0,1.0
2021,LA,3-5,21-40,,,defense,1.0,1.0
2021,KC,11+,41-60,,,defense,2.0,0.5
2021,GB,3-5,0-20,,,defense,2.0,1.0
2021,NO,1,21-40,,,defense,4.0,0.75
2021,HOU,6-10,41-60,,,defense,2.0,0.0
2021,LAC,6-10,21-40,,,defense,1.0,1.0
2021,NYJ,6-10,21-40,,,defense,1.0,1.0
2021,PIT,1,41-60,,,defense,5.0,0.6
2021,TB,3-5,0-20,,,defense,4.0,0.25
2021,LAC,1,41-60,,,defense,2.0,0.5
2021,IND,6-10,81-100,,,defense,2.0,0.5
2021,LV,3-5,21-40,,,defense,1.0,1.0
2021,NE,2,41-60,,,defense,2.0,0.5
2021,CAR,3-5,21-40,,,defense,3.0,1.0
2021,SF,3-5,0-20,,,defense,3.0,0.6666666666666667
2021,JAX,1,81-100,,,defense,1.0,1.0
2021,CLE,6-10,61-80,,,defense,2.0,1.0
2021,MIA,1,61-80,,,defense,4.0,0.5
2021,LV,1,0-20,,,defense,3.0,0.0
2021,LV,11+,81-100,,,defense,1.0,0.0
2021,DEN,6-10,41-60,,,defense,1.0,1.0
2021,SEA,6-10,41-60,,,defense,5.0,1.0
2021,CAR,3-5,41-60,,,defense,3.0,0.3333333333333333
2021,CLE,6-10,21-40,,,defense,4.0,0.25
2021,CHI,3-5,0-20,,,defense,1.0,1.0
2021,CHI,1,41-60,,,defense,3.0,0.0
2021,LAC,1,61-80,,,defense,1.0,0.0
2021,LAC,6-10,81-100,,,defense,1.0,1.0
2021,TB,11+,81-100,,,defense,1.0,1.0
2021,LAC,2,0-20,,,defense,4.0,0.75
2021,JAX,2,41-60,,,defense,3.0,0.6666666666666667
2021,NE,1,0-20,,,defense,4.0,0.75
2021,IND,1,61-80,,,defense,2.0,0.0
2021,MIA,6-10,21-40,,,defense,3.0,0.6666666666666667
2021,PHI,3-5,41-60,,,defense,3.0,0.6666666666666667
2021,NYG,11+,81-100,,,defense,1.0,1.0
2021,BAL,3-5,41-60,,,defense,2.0,1.0
2021,SF,1,41-60,,,defense,2.0,0.0
2021,SF,3-5,21-40,,,defense,2.0,1.0
2021,TEN,6-10,61-80,,,defense,2.0,0.5
2021,GB,2,0-20,,,defense,2.0,0.5
2021,PIT,1,21-40,,,defense,3.0,0.3333333333333333
2021,CLE,2,0-20,,,defense,1.0,0.0
2021,PHI,2,21-40,,,defense,1.0,1.0
2021,DAL,11+,21-40,,,defense,1.0,1.0
2021,WAS,6-10,41-60,,,defense,2.0,0.5
2021,MIA,2,0-20,,,defense,2.0,0.5
2021,MIA,2,41-60,,,defense,1.0,0.0
2021,MIA,11+,21-40,,,defense,1.0,1.0
2021,NYG,2,21-40,,,defense,1.0,1.0
2021,CHI,2,0-20,,,defense,2.0,0.0
2021,CHI,11+,21-40,,,defense,1.0,1.0
2021,KC,2,21-40,,,defense,3.0,0.6666666666666667
2021,DET,6-10,41-60,,,defense,1.0,1.0
2021,LA,6-10,81-100,,,defense,1.0,0.0
2021,BAL,11+,81-100,,,defense,1.0,1.0
2021,TB,2,0-20,,,defense,2.0,1.0
2021,MIA,6-10,61-80,,,defense,1.0,1.0
2021,PHI,6-10,41-60,,,defense,1.0,1.0
2021,LA,1,61-80,,,defense,1.0,0.0
2021,MIA,3-5,21-40,,,defense,1.0,1.0
2021,WAS,2,0-20,,,defense,1.0,0.0
2021,KC,6-10,61-80,,,defense,1.0,1.0
2022,BAL,6-10,0-20,,,defense,2.0,0.5
2022,KC,6-10,0-20,,,defense,3.0,0.0
2022,KC,3-5,41-60,,,defense,5.0,0.6
2022,DET,3-5,21-40,,,defense,5.0,0.8
2022,DET,1,21-40,,,defense,4.0,0.0
2022,SF,11+,61-80,,,defense,1.0,1.0
2022,TB,6-10,41-60,,,defense,3.0,1.0
2022,LV,3-5,0-20,,,defense,2.0,0.5
2022,CIN,2,41-60,,,defense,1.0,0.0
2022,DEN,11+,21-40,,,defense,1.0,1.0
2022,IND,1,0-20,,,defense,4.0,0.25
2022,TB,3-5,21-40,,,defense,5.0,0.6
2022,BUF,1,0-20,,,defense,5.0,0.6
2022,DET,1,61-80,,,defense,3.0,0.6666666666666667
2022,BAL,3-5,21-40,,,defense,2.0,1.0
2022,MIA,2,0-20,,,defense,3.0,0.6666666666666667
2022,GB,1,41-60,,,defense,3.0,0.0
