game_id,season,week,game_date,home_team,away_team,posteam,defteam,qtr,game_seconds_remaining,yardline_100,ydstogo,score_differential,roof,temp,wind,shotgun,no_huddle,epa,wp,decision,kick_distance,punt_attempt,field_goal_attempt,drive,fixed_drive,order_sequence,play_id,ydstogo_bin,yardline_bin,go_conv_rate,go_attempts,go_stop_rate,go_faced,epa_per_drive_roll6,success_rate_roll6,points_per_drive_roll6
2017_15_DEN_IND,2017,15,2017-12-14,IND,DEN,DEN,IND,4.0,318.0,22.0,8.0,9.0,closed,,,0.0,0.0,0.5839114,0.94935673,FG,40.0,0.0,1.0,15.0,15.0,3667.0,3667.0,6-10,21-40,0.3333333333333333,3.0,1.0,2.0,-0.65615076,0.345547416907711,1.3642449
2017_16_PIT_HOU,2017,16,2017-12-25,HOU,PIT,PIT,HOU,2.0,1857.0,18.0,12.0,17.0,closed,,,0.0,0.0,0.3450034,0.90685046,FG,36.0,0.0,1.0,9.0,9.0,1767.0,1767.0,11+,0-20,,,,,-0.69293743,0.320680036291906,1.2119269
2017_04_PHI_LAC,2017,4,2017-10-01,LAC,PHI,PHI,LAC,2.0,2053.0,35.0,8.0,6.0,outdoors,72.0,6.0,0.0,0.0,2.0289552,0.74368954,FG,53.0,0.0,1.0,8.0,8.0,1590.0,1590.0,6-10,21-40,0.0,4.0,1.0,2.0,,,
2017_13_IND_JAX,2017,13,2017-12-03,JAX,IND,IND,JAX,4.0,116.0,67.0,2.0,-20.0,outdoors,70.0,7.0,1.0,0.0,1.8227985,0.00039169157,GO,43.65204991087344,0.0,0.0,18.0,18.0,3675.0,3675.0,2,61-80,1.0,1.0,0.0,1.0,-0.18183689,0.3698624906396556,1.4452819
2017_14_PHI_LA,2017,14,2017-12-10,LA,PHI,PHI,LA,4.0,600.0,23.0,8.0,-4.0,outdoors,83.0,0.0,0.0,0.0,0.696598,0.36459655,FG,41.0,0.0,1.0,19.0,19.0,3838.0,3838.0,6-10,21-40,0.0,4.0,1.0,2.0,0.6424621,0.4315803991182778,2.470299
2017_16_NYG_ARI,2017,16,2017-12-24,ARI,NYG,ARI,NYG,2.0,2618.0,89.0,7.0,3.0,closed,,,0.0,0.0,-0.66099095,0.6424556,PUNT,49.0,1.0,0.0,8.0,8.0,1407.0,1407.0,6-10,81-100,,,,,-0.60458356,0.3484234442118682,1.3420634
2018_02_DET_SF,2018,2,2018-09-16,SF,DET,DET,SF,2.0,1806.0,9.0,2.0,-6.0,outdoors,73.0,12.0,0.0,0.0,0.08919874,0.31126994,FG,27.0,0.0,1.0,11.0,11.0,2252.0,2252.0,2,0-20,,,,,,,
2018_04_BUF_GB,2018,4,2018-09-30,GB,BUF,GB,BUF,1.0,3201.0,41.0,11.0,0.0,outdoors,49.0,9.0,0.0,0.0,-0.11006145,0.6010395,PUNT,35.0,1.0,0.0,2.0,2.0,354.0,354.0,11+,41-60,0.0,2.0,,,,,
2018_04_BUF_GB,2018,4,2018-09-30,GB,BUF,GB,BUF,2.0,1968.0,51.0,13.0,13.0,outdoors,49.0,9.0,0.0,0.0,-0.6292998,0.90671766,PUNT,51.0,1.0,0.0,10.0,10.0,1563.0,1563.0,11+,41-60,0.0,2.0,,,,,
2017_07_NO_GB,2017,7,2017-10-22,GB,NO,NO,GB,3.0,1152.0,10.0,7.0,-1.0,outdoors,52.0,10.0,0.0,0.0,0.112955555,0.5264006,FG,28.0,0.0,1.0,15.0,15.0,2819.0,2819.0,6-10,0-20,0.0,1.0,0.0,1.0,0.26390246,0.4081932342349009,2.2801769
2017_09_ATL_CAR,2017,9,2017-11-05,CAR,ATL,CAR,ATL,3.0,1448.0,13.0,6.0,4.0,outdoors,61.0,4.0,0.0,0.0,0.20767501,0.77731836,FG,31.0,0.0,1.0,14.0,14.0,2303.0,2303.0,6-10,0-20,0.0,1.0,1.0,1.0,-0.022500478,0.410530648126802,1.9478277
2017_10_NE_DEN,2017,10,2017-11-12,DEN,NE,DEN,NE,2.0,2444.0,59.0,9.0,-11.0,outdoors,48.0,5.0,0.0,0.0,-3.344582,0.21348892,PUNT,0.0,1.0,0.0,7.0,7.0,1202.0,1202.0,6-10,41-60,,,0.5,4.0,0.7611472,0.4339213792440916,2.347132
2017_10_NE_DEN,2017,10,2017-11-12,DEN,NE,DEN,NE,3.0,1000.0,52.0,6.0,-18.0,outdoors,48.0,5.0,0.0,0.0,0.5797489,0.024655147,PUNT,46.0,1.0,0.0,14.0,14.0,2871.0,2871.0,6-10,41-60,,,0.5,4.0,0.7611472,0.4339213792440916,2.347132
2017_13_MIN_ATL,2017,13,2017-12-03,ATL,MIN,ATL,MIN,1.0,3029.0,20.0,6.0,0.0,closed,,,0.0,0.0,0.5228611,0.65978736,FG,38.0,0.0,1.0,2.0,2.0,640.0,640.0,6-10,0-20,,,0.6666666666666667,3.0,0.40739205,0.4052555209934779,2.4437897
2018_01_DAL_CAR,2018,1,2018-09-09,CAR,DAL,CAR,DAL,3.0,1308.0,80.0,5.0,10.0,outdoors,81.0,9.0,0.0,0.0,-0.4394985,0.81332666,PUNT,50.0,1.0,0.0,14.0,14.0,2550.0,2550.0,3-5,61-80,0.0,1.0,,,,,
2018_01_JAX_NYG,2018,1,2018-09-09,NYG,JAX,JAX,NYG,3.0,984.0,44.0,3.0,4.0,outdoors,59.0,7.0,0.0,0.0,-0.814202,0.6679052,PUNT,29.0,1.0,0.0,15.0,15.0,2877.0,2877.0,3-5,41-60,0.0,2.0,,1.0,,,
2017_07_ATL_NE,2017,7,2017-10-22,NE,ATL,ATL,NE,1.0,2936.0,48.0,7.0,0.0,outdoors,56.0,2.0,1.0,0.0,3.7588606,0.4788108,GO,43.65204991087344,0.0,0.0,4.0,4.0,734.0,734.0,6-10,41-60,0.3333333333333333,3.0,0.5,4.0,0.80060357,0.4180959898420215,2.4712121
2017_07_ATL_NE,2017,7,2017-10-22,NE,ATL,ATL,NE,2.0,1920.0,47.0,6.0,-10.0,outdoors,56.0,2.0,1.0,0.0,-2.4187095,0.17972626,GO,43.65204991087344,0.0,0.0,8.0,8.0,1780.0,1780.0,6-10,41-60,0.3333333333333333,3.0,0.5,4.0,0.80060357,0.4180959898420215,2.4712121
2017_13_IND_JAX,2017,13,2017-12-03,JAX,IND,JAX,IND,4.0,177.0,21.0,5.0,17.0,outdoors,70.0,7.0,0.0,0.0,0.5864951,0.99881446,FG,39.0,0.0,1.0,17.0,17.0,3554.0,3554.0,3-5,21-40,,,0.5,2.0,-0.6235425,0.3409214312211192,1.3242618
2017_13_MIN_ATL,2017,13,2017-12-03,ATL,MIN,ATL,MIN,3.0,1400.0,65.0,18.0,2.0,closed,,,0.0,0.0,0.930794,0.62528634,PUNT,54.0,1.0,0.0,12.0,12.0,2575.0,2575.0,11+,61-80,,,,,0.40739205,0.4052555209934779,2.4437897
2017_15_CIN_MIN,2017,15,2017-12-17,MIN,CIN,MIN,CIN,1.0,2795.0,35.0,7.0,14.0,dome,,,0.0,0.0,1.7688609,0.8660342,FG,53.0,0.0,1.0,6.0,6.0,830.0,830.0,6-10,21-40,,,1.0,1.0,-0.31129986,0.3472756947504423,1.6458043
2017_17_CHI_MIN,2017,17,2017-12-31,MIN,CHI,CHI,MIN,4.0,689.0,6.0,6.0,-16.0,dome,,,1.0,0.0,-3.1833634,0.040220004,GO,43.65204991087344,0.0,0.0,19.0,19.0,3230.0,3230.0,6-10,0-20,0.25,4.0,0.6666666666666667,3.0,-0.039987445,0.3655048607870153,1.9391738
2018_03_IND_PHI,2018,3,2018-09-23,PHI,IND,PHI,IND,2.0,1989.0,15.0,15.0,0.0,outdoors,61.0,5.0,0.0,0.0,0.24656337,0.6380813,FG,33.0,0.0,1.0,8.0,8.0,1666.0,1666.0,11+,0-20,,,,,,,
2018_04_KC_DEN,2018,4,2018-10-01,DEN,KC,DEN,KC,4.0,62.0,76.0,11.0,-4.0,outdoors,65.0,5.0,1.0,0.0,0.9806343,0.12023323,GO,43.65204991087344,0.0,0.0,19.0,19.0,4106.0,4106.0,11+,61-80,0.5,2.0,0.0,1.0,,,
2017_04_IND_SEA,2017,4,2017-10-01,SEA,IND,SEA,IND,4.0,148.0,27.0,3.0,21.0,outdoors,61.0,8.0,1.0,0.0,5.009393,0.9994203,GO,43.65204991087344,0.0,0.0,21.0,21.0,4010.0,4010.0,3-5,21-40,1.0,1.0,0.5,2.0,,,
2017_11_WAS_NO,2017,11,2017-11-19,NO,WAS,NO,WAS,3.0,1351.0,37.0,4.0,-4.0,dome,,,1.0,0.0,-1.0019789,0.39615178,GO,43.65204991087344,0.0,0.0,11.0,11.0,2724.0,2724.0,3-5,21-40,0.4,5.0,1.0,2.0,-0.25359988,0.3460010207080171,1.9438616
2017_15_CIN_MIN,2017,15,2017-12-17,MIN,CIN,MIN,CIN,4.0,291.0,69.0,4.0,27.0,dome,,,0.0,0.0,-0.18762493,0.9998227,PUNT,45.0,1.0,0.0,24.0,24.0,3374.0,3374.0,3-5,61-80,0.0,1.0,1.0,1.0,-0.31129986,0.3472756947504423,1.6458043
2017_15_HOU_JAX,2017,15,2017-12-17,JAX,HOU,JAX,HOU,2.0,1982.0,54.0,5.0,21.0,outdoors,72.0,5.0,0.0,0.0,-0.54122615,0.96066,PUNT,34.0,1.0,0.0,10.0,10.0,1810.0,1810.0,3-5,41-60,0.0,2.0,1.0,1.0,-0.5780758,0.3470865497519909,1.2311578
2017_15_HOU_JAX,2017,15,2017-12-17,JAX,HOU,JAX,HOU,4.0,817.0,58.0,5.0,31.0,outdoors,72.0,5.0,0.0,0.0,0.4305051,0.999863,PUNT,48.0,1.0,0.0,22.0,22.0,3517.0,3517.0,3-5,41-60,0.0,2.0,1.0,1.0,-0.5780758,0.3470865497519909,1.2311578
2017_15_TEN_SF,2017,15,2017-12-17,SF,TEN,SF,TEN,1.0,3235.0,20.0,1.0,0.0,outdoors,65.0,17.0,0.0,0.0,0.5352538,0.59506285,FG,38.0,0.0,1.0,1.0,1.0,358.0,358.0,1,0-20,0.6,5.0,0.5,4.0,-0.39065525,0.3872647314590787,1.6897825
2017_16_PIT_HOU,2017,16,2017-12-25,HOU,PIT,PIT,HOU,3.0,1352.0,57.0,3.0,20.0,closed,,,0.0,0.0,0.43142524,0.96356165,PUNT,47.0,1.0,0.0,13.0,13.0,2253.0,2253.0,3-5,41-60,,,1.0,1.0,-0.69293743,0.320680036291906,1.2119269
2018_01_NYJ_DET,2018,1,2018-09-10,DET,NYJ,DET,NYJ,2.0,2006.0,80.0,7.0,-3.0,dome,,,0.0,0.0,-1.437802,0.4128118,PUNT,45.0,1.0,0.0,10.0,10.0,1545.0,1545.0,6-10,61-80,0.0,1.0,,,,,
2018_01_NYJ_DET,2018,1,2018-09-10,DET,NYJ,DET,NYJ,3.0,1340.0,74.0,9.0,-14.0,dome,,,0.0,0.0,-5.747525,0.06731408,PUNT,52.0,1.0,0.0,17.0,17.0,2626.0,2626.0,6-10,61-80,0.0,1.0,,,,,
2018_02_KC_PIT,2018,2,2018-09-16,PIT,KC,PIT,KC,1.0,3408.0,78.0,13.0,-7.0,outdoors,80.0,10.0,0.0,0.0,0.7339262,0.2567683,PUNT,39.0,1.0,0.0,3.0,3.0,373.0,373.0,11+,61-80,1.0,1.0,0.0,1.0,,,
2018_02_KC_PIT,2018,2,2018-09-16,PIT,KC,PIT,KC,3.0,1014.0,68.0,3.0,-7.0,outdoors,80.0,10.0,0.0,0.0,-0.7176827,0.19068384,PUNT,33.0,1.0,0.0,16.0,16.0,3318.0,3318.0,3-5,61-80,,,,,,,
2017_03_OAK_WAS,2017,3,2017-09-24,WAS,LV,WAS,LV,2.0,1822.0,40.0,1.0,14.0,outdoors,76.0,0.0,0.0,0.0,-0.21450657,0.92154366,GO,43.65204991087344,0.0,0.0,12.0,12.0,1810.0,1810.0,1,21-40,0.2,5.0,0.75,4.0,,,
2017_03_OAK_WAS,2017,3,2017-09-24,WAS,LV,WAS,LV,4.0,113.0,28.0,1.0,17.0,outdoors,76.0,0.0,0.0,0.0,-1.6196656,0.99924326,GO,43.65204991087344,0.0,0.0,25.0,25.0,3669.0,3669.0,1,21-40,0.2,5.0,0.75,4.0,,,
2017_05_BAL_OAK,2017,5,2017-10-08,LV,BAL,LV,BAL,2.0,1965.0,82.0,17.0,-14.0,outdoors,72.0,8.0,0.0,0.0,-0.28582034,0.12184541,PUNT,45.0,1.0,0.0,7.0,7.0,1488.0,1488.0,11+,81-100,0.0,1.0,1.0,1.0,,,
2017_05_BAL_OAK,2017,5,2017-10-08,LV,BAL,LV,BAL,4.0,125.0,85.0,20.0,-13.0,outdoors,72.0,8.0,1.0,0.0,-3.1463065,0.003674008,GO,43.65204991087344,0.0,0.0,18.0,18.0,3474.0,3474.0,11+,81-100,0.0,1.0,1.0,1.0,,,
2017_06_IND_TEN,2017,6,2017-10-16,TEN,IND,TEN,IND,3.0,1488.0,30.0,5.0,-10.0,outdoors,57.0,7.0,0.0,0.0,1.5636454,0.21680875,FG,48.0,0.0,1.0,10.0,10.0,2106.0,2106.0,3-5,21-40,0.0,1.0,0.5,2.0,,,
2017_11_WAS_NO,2017,11,2017-11-19,NO,WAS,NO,WAS,4.0,564.0,24.0,7.0,-11.0,dome,,,0.0,0.0,0.9301681,0.10270867,FG,42.0,0.0,1.0,15.0,15.0,3508.0,3508.0,6-10,21-40,,,1.0,1.0,-0.25359988,0.3460010207080171,1.9438616
2017_15_DEN_IND,2017,15,2017-12-14,IND,DEN,DEN,IND,2.0,2042.0,33.0,2.0,-10.0,closed,,,1.0,0.0,1.7329613,0.1747827,GO,43.65204991087344,0.0,0.0,7.0,7.0,1536.0,1536.0,2,21-40,1.0,1.0,0.0,1.0,-0.65615076,0.345547416907711,1.3642449
2018_02_ARI_LA,2018,2,2018-09-16,LA,ARI,LA,ARI,1.0,3393.0,60.0,10.0,0.0,outdoors,86.0,2.0,0.0,0.0,0.0016930727,0.49621284,PUNT,60.0,1.0,0.0,1.0,1.0,280.0,280.0,6-10,41-60,0.0,2.0,,,,,
2017_05_GB_DAL,2017,5,2017-10-08,DAL,GB,GB,DAL,2.0,2533.0,91.0,26.0,-8.0,closed,,,0.0,0.0,0.3231017,0.16373096,PUNT,38.0,1.0,0.0,4.0,4.0,977.0,977.0,11+,81-100,,,1.0,1.0,,,
2017_06_IND_TEN,2017,6,2017-10-16,TEN,IND,TEN,IND,2.0,2055.0,22.0,2.0,-4.0,outdoors,57.0,7.0,0.0,0.0,0.62691504,0.45243797,FG,40.0,0.0,1.0,5.0,5.0,1352.0,1352.0,2,21-40,0.0,1.0,0.0,1.0,,,
2017_07_CIN_PIT,2017,7,2017-10-22,PIT,CIN,CIN,PIT,1.0,3032.0,46.0,3.0,-7.0,outdoors,79.0,6.0,0.0,0.0,-0.08677368,0.28292176,PUNT,36.0,1.0,0.0,2.0,2.0,502.0,502.0,3-5,41-60,0.0,2.0,,,-0.4064829,0.3678232092559186,1.5896465
2017_12_GB_PIT,2017,12,2017-11-26,PIT,GB,GB,PIT,4.0,27.0,81.0,9.0,0.0,outdoors,38.0,7.0,0.0,0.0,-0.07094861,0.453397,PUNT,53.0,1.0,0.0,21.0,21.0,3812.0,3812.0,6-10,81-100,1.0,1.0,,,-0.042182133,0.373584265679854,1.9330808
2017_13_MIN_ATL,2017,13,2017-12-03,ATL,MIN,ATL,MIN,1.0,2713.0,92.0,4.0,3.0,closed,,,0.0,0.0,-0.096639685,0.6073091,PUNT,45.0,1.0,0.0,4.0,4.0,1012.0,1012.0,3-5,81-100,,,,,0.40739205,0.4052555209934779,2.4437897
2017_13_WAS_DAL,2017,13,2017-11-30,DAL,WAS,DAL,WAS,2.0,2133.0,6.0,6.0,7.0,closed,,,0.0,0.0,0.072344564,0.80234104,FG,24.0,0.0,1.0,10.0,10.0,1434.0,1434.0,6-10,0-20,0.0,3.0,,,-0.3181489,0.3346211737031701,1.9572095
2017_16_MIA_KC,2017,16,2017-12-24,KC,MIA,KC,MIA,4.0,226.0,31.0,6.0,13.0,outdoors,23.0,15.0,0.0,0.0,1.4816946,0.9951988,FG,49.0,0.0,1.0,18.0,18.0,3749.0,3749.0,6-10,21-40,,,1.0,2.0,-0.5367599,0.3633087644736535,1.5492296
2017_16_MIA_KC,2017,16,2017-12-24,KC,MIA,KC,MIA,4.0,120.0,28.0,7.0,16.0,outdoors,23.0,15.0,0.0,0.0,-3.2399182,0.9992054,FG,46.0,0.0,1.0,20.0,20.0,4111.0,4111.0,6-10,21-40,,,1.0,2.0,-0.5367599,0.3633087644736535,1.5492296
2017_17_CHI_MIN,2017,17,2017-12-31,MIN,CHI,CHI,MIN,2.0,1840.0,91.0,3.0,-9.0,dome,,,0.0,0.0,-0.6548132,0.1111522,PUNT,49.0,1.0,0.0,12.0,12.0,1892.0,1892.0,3-5,81-100,,,,,-0.039987445,0.3655048607870153,1.9391738
2018_02_NE_JAX,2018,2,2018-09-16,JAX,NE,JAX,NE,3.0,947.0,74.0,9.0,14.0,outdoors,97.0,15.0,0.0,0.0,-0.46021008,0.9329878,PUNT,33.0,1.0,0.0,14.0,14.0,2899.0,2899.0,6-10,61-80,,,,,,,
2017_04_OAK_DEN,2017,4,2017-10-01,DEN,LV,DEN,LV,4.0,520.0,39.0,1.0,9.0,outdoors,72.0,7.0,0.0,0.0,-1.1731457,0.9364139,GO,43.65204991087344,0.0,0.0,20.0,20.0,3147.0,3147.0,1,21-40,0.5,2.0,0.75,4.0,,,
2017_07_NYJ_MIA,2017,7,2017-10-22,MIA,NYJ,NYJ,MIA,4.0,785.0,89.0,16.0,14.0,outdoors,86.0,18.0,0.0,0.0,-0.5842507,0.9381518,PUNT,42.0,1.0,0.0,19.0,19.0,3165.0,3165.0,11+,81-100,,,,,,,
2017_07_NYJ_MIA,2017,7,2017-10-22,MIA,NYJ,NYJ,MIA,4.0,593.0,85.0,20.0,7.0,outdoors,86.0,18.0,0.0,0.0,-0.36121136,0.78445506,PUNT,41.0,1.0,0.0,21.0,21.0,3404.0,3404.0,11+,81-100,,,,,,,
2017_11_CIN_DEN,2017,11,2017-11-19,DEN,CIN,DEN,CIN,4.0,60.0,74.0,4.0,-3.0,outdoors,60.0,7.0,1.0,1.0,-2.3694768,0.13318756,GO,43.65204991087344,0.0,0.0,23.0,23.0,4011.0,4011.0,3-5,61-80,0.5,2.0,1.0,1.0,-0.47470012,0.3458467458467458,1.5840327
2017_13_NE_BUF,2017,13,2017-12-03,BUF,NE,BUF,NE,4.0,875.0,59.0,10.0,-20.0,outdoors,48.0,13.0,0.0,0.0,0.21773748,0.012189251,PUNT,40.0,1.0,0.0,13.0,13.0,3230.0,3230.0,6-10,41-60,0.0,1.0,0.5,4.0,1.456369,0.4670119104146881,2.8738441
2017_15_TEN_SF,2017,15,2017-12-17,SF,TEN,SF,TEN,2.0,1901.0,10.0,10.0,10.0,outdoors,65.0,17.0,0.0,0.0,0.123583645,0.8809502,FG,28.0,0.0,1.0,7.0,7.0,1917.0,1917.0,6-10,0-20,,,,,-0.39065525,0.3872647314590787,1.6897825
2017_12_TEN_IND,2017,12,2017-11-26,IND,TEN,IND,TEN,2.0,2409.0,8.0,8.0,-6.0,open,,,0.0,0.0,0.11055869,0.37807766,FG,26.0,0.0,1.0,5.0,5.0,1145.0,1145.0,6-10,0-20,0.0,3.0,,,-0.4916948,0.3728977193202307,1.6683178
2017_12_TEN_IND,2017,12,2017-11-26,IND,TEN,IND,TEN,2.0,1931.0,10.0,10.0,-3.0,open,,,0.0,0.0,0.13835247,0.48987228,FG,28.0,0.0,1.0,7.0,7.0,1553.0,1553.0,6-10,0-20,0.0,3.0,,,-0.4916948,0.3728977193202307,1.6683178
2017_13_MIN_ATL,2017,13,2017-12-03,ATL,MIN,ATL,MIN,1.0,3145.0,39.0,2.0,0.0,closed,,,1.0,0.0,3.3653448,0.62320626,GO,43.65204991087344,0.0,0.0,2.0,2.0,496.0,496.0,2,21-40,1.0,1.0,0.5,4.0,0.40739205,0.4052555209934779,2.4437897
2017_15_TEN_SF,2017,15,2017-12-17,SF,TEN,SF,TEN,1.0,2980.0,29.0,4.0,3.0,outdoors,65.0,17.0,0.0,0.0,1.3870575,0.6147784,FG,48.0,0.0,1.0,3.0,3.0,634.0,634.0,3-5,21-40,0.0,1.0,0.6666666666666667,3.0,-0.39065525,0.3872647314590787,1.6897825
2018_01_NYJ_DET,2018,1,2018-09-10,DET,NYJ,DET,NYJ,1.0,3129.0,80.0,12.0,7.0,dome,,,0.0,0.0,-2.1188908,0.742202,PUNT,55.0,1.0,0.0,3.0,3.0,469.0,469.0,11+,61-80,,,1.0,1.0,,,
2018_02_BAL_CIN,2018,2,2018-09-13,CIN,BAL,CIN,BAL,1.0,3457.0,70.0,11.0,0.0,outdoors,82.0,3.0,0.0,0.0,-0.5377808,0.55529666,GO,43.65204991087344,0.0,0.0,2.0,2.0,237.0,237.0,11+,61-80,0.0,1.0,1.0,1.0,,,
2018_02_BAL_CIN,2018,2,2018-09-13,CIN,BAL,CIN,BAL,1.0,3457.0,75.0,16.0,0.0,outdoors,82.0,3.0,0.0,0.0,1.2588724,0.5461412,PUNT,55.0,1.0,0.0,2.0,2.0,304.0,304.0,11+,61-80,0.0,1.0,1.0,1.0,,,
2018_02_BAL_CIN,2018,2,2018-09-13,CIN,BAL,CIN,BAL,3.0,1724.0,69.0,20.0,14.0,outdoors,82.0,3.0,0.0,0.0,-0.43027958,0.88178325,PUNT,34.0,1.0,0.0,15.0,15.0,2960.0,2960.0,11+,61-80,0.0,1.0,1.0,1.0,,,
2018_02_BAL_CIN,2018,2,2018-09-13,CIN,BAL,CIN,BAL,3.0,1457.0,65.0,12.0,11.0,outdoors,82.0,3.0,0.0,0.0,0.40089533,0.8457166,PUNT,44.0,1.0,0.0,17.0,17.0,3261.0,3261.0,11+,61-80,0.0,1.0,1.0,1.0,,,
2018_02_NE_JAX,2018,2,2018-09-16,JAX,NE,JAX,NE,4.0,587.0,43.0,1.0,11.0,outdoors,97.0,15.0,0.0,0.0,-1.1351184,0.94841754,GO,43.65204991087344,0.0,0.0,18.0,18.0,3349.0,3349.0,1,41-60,0.5,2.0,0.5,2.0,,,
2017_11_WAS_NO,2017,11,2017-11-19,NO,WAS,NO,WAS,1.0,3035.0,34.0,13.0,-3.0,dome,,,0.0,0.0,1.6519667,0.42771235,FG,52.0,0.0,1.0,3.0,3.0,563.0,563.0,11+,21-40,,,,,-0.25359988,0.3460010207080171,1.9438616
2017_12_GB_PIT,2017,12,2017-11-26,PIT,GB,GB,PIT,4.0,170.0,12.0,6.0,-7.0,outdoors,38.0,7.0,0.0,0.0,3.1273558,0.19221091,GO,43.65204991087344,0.0,0.0,19.0,19.0,3451.0,3451.0,6-10,0-20,1.0,1.0,0.5,2.0,-0.042182133,0.373584265679854,1.9330808
2017_13_IND_JAX,2017,13,2017-12-03,JAX,IND,IND,JAX,4.0,839.0,73.0,8.0,-17.0,outdoors,70.0,7.0,0.0,0.0,-0.5452159,0.014294258,PUNT,33.0,1.0,0.0,12.0,12.0,2943.0,2943.0,6-10,61-80,0.0,1.0,,,-0.18183689,0.3698624906396556,1.4452819
2017_14_OAK_KC,2017,14,2017-12-10,KC,LV,KC,LV,3.0,1300.0,46.0,5.0,19.0,outdoors,46.0,13.0,0.0,0.0,-0.17655167,0.972191,PUNT,35.0,1.0,0.0,13.0,13.0,2574.0,2574.0,3-5,41-60,0.0,1.0,,,0.15248542,0.3988023238701972,1.851295
2017_15_DEN_IND,2017,15,2017-12-14,IND,DEN,DEN,IND,2.0,1813.0,65.0,6.0,-3.0,closed,,,0.0,0.0,-0.0348639,0.2757815,GO,43.65204991087344,0.0,0.0,9.0,9.0,2058.0,2058.0,6-10,61-80,0.0,3.0,1.0,2.0,-0.65615076,0.345547416907711,1.3642449
2017_16_MIA_KC,2017,16,2017-12-24,KC,MIA,KC,MIA,2.0,1811.0,14.0,7.0,4.0,outdoors,23.0,15.0,0.0,0.0,0.17964788,0.781541,FG,32.0,0.0,1.0,10.0,10.0,2164.0,2164.0,6-10,0-20,0.0,1.0,,,-0.5367599,0.3633087644736535,1.5492296
2018_02_ARI_LA,2018,2,2018-09-16,LA,ARI,LA,ARI,4.0,481.0,27.0,9.0,27.0,outdoors,86.0,2.0,1.0,0.0,-3.3118377,0.99973994,GO,43.65204991087344,0.0,0.0,17.0,17.0,3145.0,3145.0,6-10,21-40,0.0,2.0,1.0,1.0,,,
2018_03_TEN_JAX,2018,3,2018-09-23,JAX,TEN,TEN,JAX,2.0,2020.0,54.0,2.0,0.0,outdoors,89.0,10.0,0.0,0.0,-0.4481502,0.40273663,PUNT,54.0,1.0,0.0,10.0,10.0,1670.0,1670.0,2,41-60,,,,,,,
2018_04_PHI_TEN,2018,4,2018-09-30,TEN,PHI,TEN,PHI,4.0,114.0,73.0,3.0,3.0,outdoors,80.0,4.0,0.0,0.0,-1.999474,0.80750555,PUNT,54.0,1.0,0.0,20.0,20.0,3513.0,3513.0,3-5,61-80,,,1.0,3.0,,,
2017_03_NO_CAR,2017,3,2017-09-24,CAR,NO,CAR,NO,2.0,2452.0,30.0,8.0,-4.0,outdoors,82.0,6.0,0.0,0.0,1.5298254,0.40145764,FG,48.0,0.0,1.0,3.0,3.0,944.0,944.0,6-10,21-40,,,0.5,2.0,,,
2017_04_OAK_DEN,2017,4,2017-10-01,DEN,LV,DEN,LV,1.0,2773.0,10.0,10.0,7.0,outdoors,72.0,7.0,0.0,0.0,0.1310243,0.79843426,FG,28.0,0.0,1.0,5.0,5.0,826.0,826.0,6-10,0-20,0.5,2.0,,,,,
2017_11_CIN_DEN,2017,11,2017-11-19,DEN,CIN,DEN,CIN,2.0,2132.0,54.0,6.0,-6.0,outdoors,60.0,7.0,0.0,0.0,0.3404754,0.28199643,PUNT,46.0,1.0,0.0,9.0,9.0,1499.0,1499.0,6-10,41-60,,,0.3333333333333333,3.0,-0.47470012,0.3458467458467458,1.5840327
2017_11_CIN_DEN,2017,11,2017-11-19,DEN,CIN,DEN,CIN,3.0,1434.0,42.0,8.0,-6.0,outdoors,60.0,7.0,0.0,0.0,0.80940145,0.28317994,PUNT,41.0,1.0,0.0,15.0,15.0,2457.0,2457.0,6-10,41-60,,,0.3333333333333333,3.0,-0.47470012,0.3458467458467458,1.5840327
2017_11_WAS_NO,2017,11,2017-11-19,NO,WAS,WAS,NO,2.0,2583.0,39.0,6.0,0.0,dome,,,1.0,0.0,4.9683914,0.49329612,GO,43.65204991087344,0.0,0.0,6.0,6.0,1107.0,1107.0,6-10,21-40,0.25,4.0,0.5,2.0,0.6742723,0.4217648585022986,2.4160907
2017_11_WAS_NO,2017,11,2017-11-19,NO,WAS,WAS,NO,2.0,1906.0,33.0,7.0,7.0,dome,,,0.0,0.0,-1.1753006,0.7825039,GO,43.65204991087344,0.0,0.0,8.0,8.0,1932.0,1932.0,6-10,21-40,0.25,4.0,0.5,2.0,0.6742723,0.4217648585022986,2.4160907
2017_15_CHI_DET,2017,15,2017-12-16,DET,CHI,DET,CHI,3.0,1139.0,70.0,6.0,17.0,dome,,,0.0,0.0,-0.84830165,0.954254,PUNT,24.0,1.0,0.0,15.0,15.0,2659.0,2659.0,6-10,61-80,0.0,1.0,,,-0.39566,0.3448231256293496,1.4776936
2017_15_CHI_DET,2017,15,2017-12-16,DET,CHI,DET,CHI,4.0,139.0,70.0,7.0,10.0,dome,,,0.0,0.0,0.45685473,0.9876423,PUNT,64.0,1.0,0.0,19.0,19.0,3775.0,3775.0,6-10,61-80,0.0,1.0,,,-0.39566,0.3448231256293496,1.4776936
